id,date,prov,provid,type,sex,diag
61791137,27-Sep-21,ลพบุรี,16,dog,female,unknow
61791134,27-Sep-21,ลพบุรี,16,dog,female,unknow
61791132,27-Sep-21,ลพบุรี,16,dog,male,unknow
61791130,27-Sep-21,ลพบุรี,16,dog,male,unknow
61791125,27-Sep-21,สุรินทร์,32,dog,male,posit
61791109,27-Sep-21,พิษณุโลก,65,rodent,male,neg
61791108,27-Sep-21,พิษณุโลก,65,rodent,male,neg
61791048,27-Sep-21,สุพรรณบุรี,72,cat,male,neg
61791047,27-Sep-21,สุพรรณบุรี,72,cat,male,neg
61791046,27-Sep-21,ประจวบคีรีขันธ์,77,cat,female,neg
61790976,27-Sep-21,น่าน,55,dog,male,neg
61791146,25-Sep-21,ชลบุรี,20,cat,female,neg
61791145,25-Sep-21,ชลบุรี,20,dog,female,neg
61790405,24-Sep-21,เชียงใหม่,50,wildlife,male,unknow
61791241,23-Sep-21,ขอนแก่น,40,dog,male,neg
61791085,23-Sep-21,พิษณุโลก,65,rodent,male,neg
61791054,23-Sep-21,ปราจีนบุรี,25,rodent,male,neg
61791051,23-Sep-21,ปราจีนบุรี,25,rodent,male,neg
61791050,23-Sep-21,ปราจีนบุรี,25,rodent,male,neg
61791049,23-Sep-21,ปราจีนบุรี,25,cat,male,neg
61791043,23-Sep-21,ประจวบคีรีขันธ์,77,dog,female,neg
61791039,23-Sep-21,ปัตตานี,94,dog,male,neg
61791038,23-Sep-21,ปัตตานี,94,dog,female,neg
61791036,23-Sep-21,ปัตตานี,94,dog,female,neg
61791035,23-Sep-21,ปัตตานี,94,dog,female,neg
61791033,23-Sep-21,ปัตตานี,94,dog,male,neg
61791032,23-Sep-21,ปัตตานี,94,dog,female,neg
61791031,23-Sep-21,ปัตตานี,94,dog,female,neg
61791030,23-Sep-21,ปัตตานี,94,dog,male,neg
61791029,23-Sep-21,ปัตตานี,94,dog,female,neg
61791028,23-Sep-21,ปัตตานี,94,dog,female,neg
61791027,23-Sep-21,ปัตตานี,94,dog,female,neg
61791026,23-Sep-21,ปัตตานี,94,dog,female,neg
61791025,23-Sep-21,ปัตตานี,94,cat,male,neg
61791024,23-Sep-21,ปัตตานี,94,cat,male,neg
61791023,23-Sep-21,ปัตตานี,94,cat,male,neg
61791021,23-Sep-21,ปัตตานี,94,cat,female,neg
61791020,23-Sep-21,ปัตตานี,94,dog,male,neg
61791019,23-Sep-21,ปัตตานี,94,dog,female,neg
61791018,23-Sep-21,ปัตตานี,94,dog,male,neg
61791017,23-Sep-21,ปัตตานี,94,dog,female,neg
61791015,23-Sep-21,ปัตตานี,94,dog,male,neg
61790975,23-Sep-21,ชลบุรี,20,dog,male,posit
61791317,22-Sep-21,ปทุมธานี,13,cat,male,neg
61791316,22-Sep-21,ปทุมธานี,13,cat,male,neg
61791315,22-Sep-21,ปทุมธานี,13,cat,male,neg
61791124,22-Sep-21,สุรินทร์,32,dog,male,neg
61791123,22-Sep-21,สุรินทร์,32,dog,male,neg
61791122,22-Sep-21,สุรินทร์,32,dog,female,neg
61791121,22-Sep-21,สุรินทร์,32,dog,female,neg
61791120,22-Sep-21,สุรินทร์,32,dog,male,neg
61791119,22-Sep-21,สุรินทร์,32,dog,male,neg
61791118,22-Sep-21,สุรินทร์,32,dog,male,neg
61791117,22-Sep-21,สุรินทร์,32,dog,male,neg
61791116,22-Sep-21,สุรินทร์,32,dog,female,neg
61791115,22-Sep-21,สุรินทร์,32,dog,male,neg
61791102,22-Sep-21,หนองคาย,43,ruminant,female,neg
61791068,22-Sep-21,ชัยภูมิ,36,dog,male,unknow
61791067,22-Sep-21,ชัยภูมิ,36,dog,male,unknow
61790970,22-Sep-21,นครศรีธรรมราช,80,dog,female,posit
61790969,22-Sep-21,ชลบุรี,20,dog,female,posit
61791899,21-Sep-21,NA,NA,cat,male,unknow
61791257,21-Sep-21,สระบุรี,19,rodent,male,neg
61791256,21-Sep-21,สระบุรี,19,rodent,male,neg
61791255,21-Sep-21,สระบุรี,19,rodent,male,neg
61791254,21-Sep-21,สระบุรี,19,dog,male,neg
61791253,21-Sep-21,สระบุรี,19,dog,male,neg
61791252,21-Sep-21,สระบุรี,19,dog,male,neg
61791251,21-Sep-21,สระบุรี,19,dog,male,neg
61791250,21-Sep-21,สระบุรี,19,dog,male,neg
61791249,21-Sep-21,สระบุรี,19,dog,male,neg
61791248,21-Sep-21,สระบุรี,19,rodent,male,neg
61791247,21-Sep-21,สระบุรี,19,rodent,male,neg
61791246,21-Sep-21,สระบุรี,19,rodent,male,neg
61791245,21-Sep-21,สระบุรี,19,rodent,male,neg
61791244,21-Sep-21,สระบุรี,19,rodent,male,neg
61791243,21-Sep-21,สระบุรี,19,rodent,male,neg
61791242,21-Sep-21,สระบุรี,19,rodent,male,neg
61791114,21-Sep-21,สุรินทร์,32,cat,female,neg
61791113,21-Sep-21,สุรินทร์,32,cat,female,neg
61791112,21-Sep-21,สุรินทร์,32,cat,female,neg
61791111,21-Sep-21,สุรินทร์,32,cat,female,neg
61791110,21-Sep-21,สุรินทร์,32,cat,female,neg
61791095,21-Sep-21,หนองคาย,43,dog,male,neg
61791092,21-Sep-21,หนองคาย,43,dog,female,neg
61791045,21-Sep-21,ประจวบคีรีขันธ์,77,dog,female,neg
61791044,21-Sep-21,ประจวบคีรีขันธ์,77,dog,female,neg
61791022,21-Sep-21,พังงา,82,dog,male,neg
61790963,21-Sep-21,อำนาจเจริญ,37,dog,male,posit
61790960,21-Sep-21,เชียงราย,57,dog,male,neg
61791126,20-Sep-21,สุรินทร์,32,ruminant,female,neg
61791107,20-Sep-21,สุรินทร์,32,dog,male,neg
61791106,20-Sep-21,สุรินทร์,32,dog,male,neg
61791105,20-Sep-21,สุรินทร์,32,dog,male,neg
61791104,20-Sep-21,สุรินทร์,32,dog,female,neg
61791103,20-Sep-21,สุรินทร์,32,dog,male,neg
61791101,20-Sep-21,สุรินทร์,32,dog,male,neg
61791097,20-Sep-21,สุรินทร์,32,dog,female,neg
61791094,20-Sep-21,สุรินทร์,32,dog,male,neg
61791093,20-Sep-21,หนองคาย,43,cat,male,neg
61791091,20-Sep-21,สุรินทร์,32,dog,male,neg
61791090,20-Sep-21,หนองคาย,43,rodent,male,neg
61791014,20-Sep-21,ระนอง,85,dog,male,neg
61790964,20-Sep-21,สมุทรสงคราม,75,dog,male,neg
61790962,20-Sep-21,กาฬสินธุ์,46,dog,male,neg
61790938,20-Sep-21,ชลบุรี,20,cat,male,posit
61790935,20-Sep-21,ยะลา,95,cat,female,neg
61790871,20-Sep-21,นครศรีธรรมราช,80,dog,male,posit
61791100,19-Sep-21,สุรินทร์,32,dog,male,neg
61790931,17-Sep-21,สุพรรณบุรี,72,cat,male,neg
61790930,17-Sep-21,สุพรรณบุรี,72,cat,male,neg
61790565,17-Sep-21,น่าน,55,dog,male,neg
61791096,16-Sep-21,มหาสารคาม,44,cat,male,neg
61791089,16-Sep-21,พิษณุโลก,65,rodent,male,neg
61791088,16-Sep-21,พิษณุโลก,65,dog,male,neg
61791081,16-Sep-21,พิษณุโลก,65,dog,male,neg
61791016,16-Sep-21,หนองบัวลำภู,39,cat,male,neg
61790973,16-Sep-21,ประจวบคีรีขันธ์,77,dog,female,neg
61790972,16-Sep-21,ประจวบคีรีขันธ์,77,dog,male,neg
61790971,16-Sep-21,ประจวบคีรีขันธ์,77,cat,male,neg
61790939,16-Sep-21,ขอนแก่น,40,dog,male,neg
61790838,16-Sep-21,กรุงเทพมหานคร,10,cat,female,unknow
61790820,16-Sep-21,ลพบุรี,16,dog,female,unknow
61790786,16-Sep-21,สระบุรี,19,rodent,male,neg
61790784,16-Sep-21,สระบุรี,19,rodent,male,neg
61790783,16-Sep-21,สระบุรี,19,rodent,male,neg
61790781,16-Sep-21,สระบุรี,19,rodent,male,neg
61790706,16-Sep-21,น่าน,55,dog,female,neg
61790705,16-Sep-21,น่าน,55,rodent,male,neg
61790704,16-Sep-21,น่าน,55,dog,male,neg
61790974,15-Sep-21,ประจวบคีรีขันธ์,77,dog,female,neg
61790927,15-Sep-21,สุพรรณบุรี,72,rodent,female,neg
61790926,15-Sep-21,สุพรรณบุรี,72,rodent,male,neg
61790925,15-Sep-21,สุพรรณบุรี,72,rodent,male,neg
61790924,15-Sep-21,สุพรรณบุรี,72,cat,female,neg
61790922,15-Sep-21,สุพรรณบุรี,72,dog,female,neg
61790921,15-Sep-21,สุพรรณบุรี,72,dog,female,neg
61790920,15-Sep-21,สุพรรณบุรี,72,dog,male,neg
61790918,15-Sep-21,สุพรรณบุรี,72,cat,male,neg
61790917,15-Sep-21,สุพรรณบุรี,72,dog,male,neg
61790916,15-Sep-21,สุพรรณบุรี,72,cat,male,neg
61790720,15-Sep-21,สตูล,91,cat,female,neg
61791040,14-Sep-21,พิจิตร,66,dog,female,neg
61791037,14-Sep-21,พิจิตร,66,dog,female,neg
61791034,14-Sep-21,พิจิตร,66,dog,male,neg
61791010,14-Sep-21,พิจิตร,66,dog,male,neg
61791009,14-Sep-21,พิจิตร,66,dog,male,neg
61791008,14-Sep-21,พิจิตร,66,dog,male,neg
61791007,14-Sep-21,พิจิตร,66,rodent,male,neg
61791006,14-Sep-21,พิจิตร,66,rodent,male,neg
61791005,14-Sep-21,พิจิตร,66,rodent,male,neg
61791004,14-Sep-21,พิจิตร,66,cat,male,neg
61791003,14-Sep-21,พิจิตร,66,cat,female,neg
61791002,14-Sep-21,พิจิตร,66,dog,female,neg
61791001,14-Sep-21,พิจิตร,66,cat,male,neg
61791000,14-Sep-21,พิจิตร,66,dog,female,neg
61790999,14-Sep-21,พิจิตร,66,dog,female,neg
61790998,14-Sep-21,พิจิตร,66,dog,female,neg
61790997,14-Sep-21,พิจิตร,66,dog,female,neg
61790996,14-Sep-21,พิจิตร,66,dog,female,neg
61790943,14-Sep-21,ขอนแก่น,40,rodent,male,neg
61790942,14-Sep-21,ขอนแก่น,40,rodent,male,neg
61790941,14-Sep-21,ขอนแก่น,40,rodent,male,neg
61790940,14-Sep-21,ขอนแก่น,40,rodent,male,neg
61790888,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg
61790887,14-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790886,14-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790885,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg
61790884,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg
61790883,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg
61790882,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg
61790737,14-Sep-21,สระบุรี,19,dog,male,neg
61790736,14-Sep-21,สระบุรี,19,rodent,male,neg
61790735,14-Sep-21,สระบุรี,19,rodent,male,neg
61790734,14-Sep-21,สระบุรี,19,rodent,male,neg
61790733,14-Sep-21,สระบุรี,19,rodent,male,neg
61790732,14-Sep-21,สระบุรี,19,rodent,male,neg
61790731,14-Sep-21,สระบุรี,19,rodent,male,neg
61790730,14-Sep-21,สระบุรี,19,rodent,male,neg
61790729,14-Sep-21,สระบุรี,19,rodent,male,neg
61790728,14-Sep-21,สระบุรี,19,rodent,male,neg
61790727,14-Sep-21,สระบุรี,19,rodent,male,neg
61790726,14-Sep-21,สระบุรี,19,rodent,male,neg
61790725,14-Sep-21,สระบุรี,19,rodent,male,neg
61790724,14-Sep-21,สระบุรี,19,rodent,male,neg
61790723,14-Sep-21,สระบุรี,19,rodent,male,neg
61790722,14-Sep-21,สระบุรี,19,rodent,male,neg
61790721,14-Sep-21,สระบุรี,19,rodent,male,neg
61790719,14-Sep-21,สตูล,91,cat,male,neg
61790718,14-Sep-21,สตูล,91,cat,female,neg
61790717,14-Sep-21,ขอนแก่น,40,dog,female,posit
61791162,13-Sep-21,อ่างทอง,15,cat,male,neg
61791161,13-Sep-21,อ่างทอง,15,cat,male,neg
61791149,13-Sep-21,อ่างทอง,15,cat,male,neg
61791148,13-Sep-21,อ่างทอง,15,rodent,male,neg
61791147,13-Sep-21,อ่างทอง,15,rodent,male,neg
61790910,13-Sep-21,ขอนแก่น,40,cat,female,neg
61790903,13-Sep-21,ขอนแก่น,40,rodent,male,neg
61790902,13-Sep-21,ขอนแก่น,40,rodent,male,neg
61790881,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790880,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790879,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790878,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790877,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790876,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790875,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790874,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790873,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790872,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790870,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg
61790845,13-Sep-21,สุรินทร์,32,dog,female,neg
61790844,13-Sep-21,สุรินทร์,32,dog,female,neg
61790807,13-Sep-21,สุรินทร์,32,rodent,male,neg
61790800,13-Sep-21,สุรินทร์,32,rodent,male,neg
61790796,13-Sep-21,สุรินทร์,32,dog,female,neg
61790793,13-Sep-21,สุรินทร์,32,dog,male,neg
61790778,13-Sep-21,ลพบุรี,16,rodent,female,unknow
61790777,13-Sep-21,ลพบุรี,16,rodent,female,unknow
61790776,13-Sep-21,ลพบุรี,16,rodent,male,unknow
61790775,13-Sep-21,สุรินทร์,32,dog,male,neg
61790774,13-Sep-21,สุรินทร์,32,dog,female,neg
61790773,13-Sep-21,สุรินทร์,32,dog,female,neg
61790772,13-Sep-21,สุรินทร์,32,dog,male,neg
61790771,13-Sep-21,สุรินทร์,32,dog,female,neg
61790768,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790766,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790764,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790763,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790762,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790761,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790760,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790759,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790758,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790757,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790756,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790755,13-Sep-21,มุกดาหาร,49,cat,female,neg
61790754,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790753,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790752,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790751,13-Sep-21,มุกดาหาร,49,cat,female,neg
61790750,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790749,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790748,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790747,13-Sep-21,มุกดาหาร,49,dog,male,neg
61790746,13-Sep-21,มุกดาหาร,49,dog,female,neg
61790604,13-Sep-21,ชลบุรี,20,dog,female,posit
61790848,12-Sep-21,สุรินทร์,32,dog,male,neg
61790847,12-Sep-21,สุรินทร์,32,dog,female,neg
61790846,12-Sep-21,สุรินทร์,32,dog,male,neg
61790792,12-Sep-21,สุรินทร์,32,dog,male,neg
61790622,12-Sep-21,ประจวบคีรีขันธ์,77,cat,female,neg
61790934,11-Sep-21,ยะลา,95,cat,male,neg
61791277,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791276,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791275,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791274,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791273,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791272,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791271,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791269,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791268,10-Sep-21,กาญจนบุรี,71,rodent,female,neg
61791267,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791266,10-Sep-21,กาญจนบุรี,71,dog,male,neg
61791265,10-Sep-21,กาญจนบุรี,71,dog,male,neg
61791264,10-Sep-21,กาญจนบุรี,71,dog,male,neg
61791263,10-Sep-21,กาญจนบุรี,71,dog,male,neg
61791262,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791261,10-Sep-21,กาญจนบุรี,71,cat,male,neg
61791260,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61791099,10-Sep-21,มหาสารคาม,44,rodent,female,neg
61791098,10-Sep-21,มหาสารคาม,44,rodent,female,neg
61790967,10-Sep-21,กาญจนบุรี,71,rodent,male,neg
61790915,10-Sep-21,ขอนแก่น,40,cat,female,neg
